instfname;seed;n;n_;p_;time_to_enumerate_plates;time_to_solver_build;time_to_build_model;time_to_solve_model;num_vars;num_constrs;num_plates;num_picuts;num_cuts_made;obj_value;obj_bound;stop_code
"./instances/STS4s";1;20;50;7.071428571428571;0.09050798416137695;2.373552083969116;2.4888789653778076;163.774112703;419584;846412;7224;20;419564;9770.0;9770.0;1
"./instances/gcut9";1;10;10;3.4246575342465753;0.14602994918823242;2.7951488494873047;2.964833974838257;263.004168862;475444;989824;38936;10;475434;919476.0;919476.0;1
"./instances/okp1";2;15;50;100.0;0.10025501251220703;1.657344102859497;1.7977559566497803;115.772351156;300832;609626;7947;15;300817;27589.0;27589.0;1
"./instances/okp4";2;33;61;100.0;0.0928959846496582;2.0670719146728516;2.182662010192871;260.860973856;369903;748888;9049;33;369870;32893.0;32893.0;1
"./instances/okp5";2;29;97;100.0;0.11423206329345703;2.776319980621338;2.9150478839874268;336.547296649;491825;993185;9506;29;491796;27923.0;27923.0;1
"./instances/CU1";2;25;82;5.0;0.08296489715576172;1.9316887855529785;2.041404962539673;142.530635763;354689;717103;7700;25;354664;12330.0;12330.0;1
"./instances/STS4";2;20;50;7.071428571428571;0.09128904342651367;2.3478729724884033;2.463844060897827;187.289455953;419584;846412;7224;20;419564;9700.0;9700.0;1
"./instances/STS4s";2;20;50;7.071428571428571;0.08881711959838867;2.3624091148376465;2.4748549461364746;172.388697283;419584;846412;7224;20;419564;9770.0;9770.0;1
"./instances/gcut9";2;10;10;3.4246575342465753;0.14513683319091797;2.7777910232543945;2.9469690322875977;259.900385507;475444;989824;38936;10;475434;919476.0;919476.0;1
"./instances/okp1";3;15;50;100.0;0.10930395126342773;1.6940970420837402;1.8447010517120361;120.279733508;300832;609626;7947;15;300817;27589.0;27589.0;1
"./instances/okp4";3;33;61;100.0;0.0950460433959961;2.1391308307647705;2.2594830989837646;269.600102374;369903;748888;9049;33;369870;32893.0;32893.0;1
"./instances/okp5";3;29;97;100.0;0.11151504516601562;2.823462963104248;2.96105694770813;320.363698433;491825;993185;9506;29;491796;27923.0;27923.0;1
"./instances/CU1";3;25;82;5.0;0.0836939811706543;1.986983060836792;2.094977855682373;139.339934433;354689;717103;7700;25;354664;12330.0;12330.0;1
"./instances/STS4";3;20;50;7.071428571428571;0.08940911293029785;2.414552927017212;2.5271971225738525;181.682850582;419584;846412;7224;20;419564;9700.0;9700.0;1
"./instances/STS4s";3;20;50;7.071428571428571;0.08538699150085449;2.4315810203552246;2.5421059131622314;183.367300341;419584;846412;7224;20;419564;9770.0;9770.0;1
"./instances/gcut9";3;10;10;3.4246575342465753;0.14476585388183594;2.8968539237976074;3.0681729316711426;259.380398705;475444;989824;38936;10;475434;919476.0;919476.0;1
"./instances/okp1";4;15;50;100.0;0.09850311279296875;1.6556830406188965;1.795436143875122;125.090967922;300832;609626;7947;15;300817;27589.0;27589.0;1
"./instances/okp4";4;33;61;100.0;0.09712600708007812;2.1446030139923096;2.2663190364837646;242.56634641;369903;748888;9049;33;369870;32893.0;32893.0;1
"./instances/okp5";4;29;97;100.0;0.11380505561828613;2.8200149536132812;2.959820032119751;352.266163516;491825;993185;9506;29;491796;27923.0;27923.0;1
"./instances/CU1";4;25;82;5.0;0.08365702629089355;1.9695298671722412;2.0762860774993896;141.22252784;354689;717103;7700;25;354664;12330.0;12330.0;1
"./instances/STS4";4;20;50;7.071428571428571;0.0905909538269043;2.3892409801483154;2.503624200820923;190.622016969;419584;846412;7224;20;419564;9700.0;9700.0;1
"./instances/STS4s";4;20;50;7.071428571428571;0.08983683586120605;2.3992412090301514;2.513252019882202;168.75055985;419584;846412;7224;20;419564;9770.0;9770.0;1
"./instances/gcut9";4;10;10;3.4246575342465753;0.14690685272216797;2.8611161708831787;3.0338480472564697;288.709310579;475444;989824;38936;10;475434;919476.0;919476.0;1
"./instances/okp1";5;15;50;100.0;0.0993947982788086;1.653123140335083;1.7941300868988037;121.028612005;300832;609626;7947;15;300817;27589.0;27589.0;1
"./instances/okp4";5;33;61;100.0;0.08859395980834961;2.095521926879883;2.207144021987915;267.05069389;369903;748888;9049;33;369870;32893.0;32893.0;1
"./instances/okp5";5;29;97;100.0;0.1148838996887207;2.7919881343841553;2.9307398796081543;314.214282754;491825;993185;9506;29;491796;27923.0;27923.0;1
"./instances/CU1";5;25;82;5.0;0.0785970687866211;1.9171979427337646;2.02022385597229;144.522410795;354689;717103;7700;25;354664;12330.0;12330.0;1
"./instances/STS4";5;20;50;7.071428571428571;0.08432579040527344;2.371884822845459;2.4809179306030273;184.049835252;419584;846412;7224;20;419564;9700.0;9700.0;1
"./instances/STS4s";5;20;50;7.071428571428571;0.08636116981506348;2.362220048904419;2.473562002182007;167.291989204;419584;846412;7224;20;419564;9770.0;9770.0;1
"./instances/gcut9";5;10;10;3.4246575342465753;0.1438460350036621;2.777570962905884;2.9445598125457764;269.021256168;475444;989824;38936;10;475434;919476.0;919476.0;1
"./instances/okp1";6;15;50;100.0;0.09426379203796387;1.64461088180542;1.7831389904022217;118.828875068;300832;609626;7947;15;300817;27589.0;27589.0;1
"./instances/okp4";6;33;61;100.0;0.09923195838928223;2.1195969581604004;2.2411630153656006;249.318902036;369903;748888;9049;33;369870;32893.0;32893.0;1
"./instances/okp5";6;29;97;100.0;0.11860418319702148;2.8123321533203125;2.9555039405822754;372.27427154;491825;993185;9506;29;491796;27923.0;27923.0;1
"./instances/CU1";6;25;82;5.0;0.08375811576843262;1.9605298042297363;2.0718789100646973;140.101217538;354689;717103;7700;25;354664;12330.0;12330.0;1
"./instances/STS4";6;20;50;7.071428571428571;0.08955717086791992;2.375339984893799;2.4914259910583496;199.398101545;419584;846412;7224;20;419564;9700.0;9700.0;1
"./instances/STS4s";6;20;50;7.071428571428571;0.08759498596191406;2.4333419799804688;2.5470361709594727;174.929032601;419584;846412;7224;20;419564;9770.0;9770.0;1
"./instances/gcut9";6;10;10;3.4246575342465753;0.14566707611083984;2.8342838287353516;3.004194974899292;273.403384473;475444;989824;38936;10;475434;919476.0;919476.0;1
"./instances/okp1";7;15;50;100.0;0.09676098823547363;1.6391630172729492;1.7769629955291748;119.124084146;300832;609626;7947;15;300817;27589.0;27589.0;1
"./instances/okp4";7;33;61;100.0;0.08831501007080078;2.087130069732666;2.1978209018707275;263.712557882;369903;748888;9049;33;369870;32893.0;32893.0;1
"./instances/okp5";7;29;97;100.0;0.11224102973937988;2.7858259677886963;2.923499822616577;338.285631944;491825;993185;9506;29;491796;27923.0;27923.0;1
"./instances/CU1";7;25;82;5.0;0.08046793937683105;1.934067964553833;2.041881799697876;139.990722653;354689;717103;7700;25;354664;12330.0;12330.0;1
"./instances/STS4";7;20;50;7.071428571428571;0.08502388000488281;2.4005160331726074;2.508747100830078;174.549764811;419584;846412;7224;20;419564;9700.0;9700.0;1
"./instances/STS4s";7;20;50;7.071428571428571;0.08848810195922852;2.3684780597686768;2.4810590744018555;172.50274919;419584;846412;7224;20;419564;9770.0;9770.0;1
"./instances/gcut9";7;10;10;3.4246575342465753;0.14586997032165527;2.7916510105133057;2.960951089859009;276.373653293;475444;989824;38936;10;475434;919476.0;919476.0;1
"./instances/okp1";8;15;50;100.0;0.09936189651489258;1.6533198356628418;1.7937870025634766;118.305730858;300832;609626;7947;15;300817;27589.0;27589.0;1
"./instances/okp4";8;33;61;100.0;0.09384894371032715;2.129438877105713;2.247703790664673;278.398770403;369903;748888;9049;33;369870;32893.0;32893.0;1
"./instances/okp5";8;29;97;100.0;0.11426186561584473;2.7588632106781006;2.8973641395568848;335.067140964;491825;993185;9506;29;491796;27923.0;27923.0;1
"./instances/CU1";8;25;82;5.0;0.08255505561828613;1.9476499557495117;2.055558919906616;135.13859235;354689;717103;7700;25;354664;12330.0;12330.0;1
"./instances/STS4";8;20;50;7.071428571428571;0.09079599380493164;2.3410799503326416;2.4582300186157227;178.104683896;419584;846412;7224;20;419564;9700.0;9700.0;1
"./instances/STS4s";8;20;50;7.071428571428571;0.08837580680847168;2.3777379989624023;2.4909398555755615;180.184939942;419584;846412;7224;20;419564;9770.0;9770.0;1
"./instances/gcut9";8;10;10;3.4246575342465753;0.14438509941101074;2.7826180458068848;2.9519739151000977;272.69397714;475444;989824;38936;10;475434;919476.0;919476.0;1
"./instances/okp1";9;15;50;100.0;0.09053206443786621;1.657689094543457;1.769305944442749;113.491367339;300832;609626;7947;15;300817;27589.0;27589.0;1
"./instances/okp4";9;33;61;100.0;0.08692002296447754;2.1214749813079834;2.2298829555511475;285.265225614;369903;748888;9049;33;369870;32893.0;32893.0;1
"./instances/okp5";9;29;97;100.0;0.11449193954467773;2.8528690338134766;2.9909720420837402;335.037293705;491825;993185;9506;29;491796;27923.0;27923.0;1
"./instances/CU1";9;25;82;5.0;0.0809030532836914;1.957702875137329;2.0648200511932373;140.633939183;354689;717103;7700;25;354664;12330.0;12330.0;1
"./instances/STS4";9;20;50;7.071428571428571;0.08600401878356934;2.374150037765503;2.485758066177368;173.514931239;419584;846412;7224;20;419564;9700.0;9700.0;1
"./instances/STS4s";9;20;50;7.071428571428571;0.09526610374450684;2.418868064880371;2.538789987564087;156.356623767;419584;846412;7224;20;419564;9770.0;9770.0;1
"./instances/gcut9";9;10;10;3.4246575342465753;0.14648008346557617;2.8417391777038574;3.0119540691375732;261.9577569;475444;989824;38936;10;475434;919476.0;919476.0;1
