instfname;seed;n;n_;p_;time_to_enumerate_plates;time_to_solver_build;time_to_build_model;time_to_solve_model;num_vars;num_constrs;num_plates;num_picuts;num_cuts_made;obj_value;obj_bound;stop_code
"./instances/STS4";1;20;50;7.071428571428571;0.11304116249084473;2.2928061485290527;2.4319660663604736;141.56485037;399077;805398;7224;20;399057;9700.0;9700.0;1
"./instances/STS4s";1;20;50;7.071428571428571;0.10891604423522949;2.2879409790039062;2.4215707778930664;130.874909984;399077;805398;7224;20;399057;9770.0;9770.0;1
"./instances/gcut9";1;10;10;3.4246575342465753;0.16194987297058105;2.047492027282715;2.2342541217803955;32.967439597;312476;661104;36152;10;312466;919476.0;919476.0;1
"./instances/okp1";2;15;50;100.0;0.1175389289855957;1.7236411571502686;1.8829240798950195;115.816413601;295993;599948;7947;15;295978;27589.0;27589.0;1
"./instances/okp4";2;33;61;100.0;0.11135292053222656;2.109318971633911;2.243147134780884;220.262190834;353291;715664;9049;33;353258;32893.0;32893.0;1
"./instances/okp5";2;29;97;100.0;0.13445520401000977;2.810978889465332;2.9691669940948486;306.81961957;481549;972633;9506;29;481520;27923.0;27923.0;1
"./instances/CU1";2;25;82;5.0;0.09632396697998047;1.6388258934020996;1.7596158981323242;89.01315475;274623;556971;7700;25;274598;12330.0;12330.0;1
"./instances/STS4";2;20;50;7.071428571428571;0.1115870475769043;2.3725059032440186;2.510719060897827;139.206368438;399077;805398;7224;20;399057;9700.0;9700.0;1
"./instances/STS4s";2;20;50;7.071428571428571;0.1096639633178711;2.3647351264953613;2.4996390342712402;127.824515901;399077;805398;7224;20;399057;9770.0;9770.0;1
"./instances/gcut9";2;10;10;3.4246575342465753;0.1635148525238037;2.1075279712677;2.2978410720825195;31.587417143;312476;661104;36152;10;312466;919476.0;919476.0;1
"./instances/okp1";3;15;50;100.0;0.11988496780395508;1.6988670825958252;1.8594999313354492;108.095041215;295993;599948;7947;15;295978;27589.0;27589.0;1
"./instances/okp4";3;33;61;100.0;0.11037778854370117;2.067857027053833;2.2034671306610107;219.909178101;353291;715664;9049;33;353258;32893.0;32893.0;1
"./instances/okp5";3;29;97;100.0;0.13147616386413574;2.7798659801483154;2.9360849857330322;308.487280445;481549;972633;9506;29;481520;27923.0;27923.0;1
"./instances/CU1";3;25;82;5.0;0.09734606742858887;1.6208009719848633;1.74235200881958;80.003640629;274623;556971;7700;25;274598;12330.0;12330.0;1
"./instances/STS4";3;20;50;7.071428571428571;0.10488510131835938;2.3395769596099854;2.4678549766540527;141.797998559;399077;805398;7224;20;399057;9700.0;9700.0;1
"./instances/STS4s";3;20;50;7.071428571428571;0.10731792449951172;2.3333640098571777;2.4667909145355225;122.78346966;399077;805398;7224;20;399057;9770.0;9770.0;1
"./instances/gcut9";3;10;10;3.4246575342465753;0.16209888458251953;2.0748140811920166;2.2616469860076904;31.862358293;312476;661104;36152;10;312466;919476.0;919476.0;1
"./instances/okp1";4;15;50;100.0;0.118621826171875;1.6511688232421875;1.8116211891174316;109.172422923;295993;599948;7947;15;295978;27589.0;27589.0;1
"./instances/okp4";4;33;61;100.0;0.1107478141784668;2.0180540084838867;2.1547281742095947;243.282226404;353291;715664;9049;33;353258;32893.0;32893.0;1
"./instances/okp5";4;29;97;100.0;0.13476991653442383;2.709296941757202;2.866628885269165;312.299190735;481549;972633;9506;29;481520;27923.0;27923.0;1
"./instances/CU1";4;25;82;5.0;0.09646296501159668;1.57967209815979;1.702789068222046;83.444419157;274623;556971;7700;25;274598;12330.0;12330.0;1
"./instances/STS4";4;20;50;7.071428571428571;0.10759806632995605;2.24680495262146;2.38100004196167;137.726718712;399077;805398;7224;20;399057;9700.0;9700.0;1
"./instances/STS4s";4;20;50;7.071428571428571;0.1094508171081543;2.260650157928467;2.393172025680542;133.979411187;399077;805398;7224;20;399057;9770.0;9770.0;1
"./instances/gcut9";4;10;10;3.4246575342465753;0.16200709342956543;2.030784845352173;2.218233108520508;31.579355391;312476;661104;36152;10;312466;919476.0;919476.0;1
"./instances/okp1";5;15;50;100.0;0.11862301826477051;1.6209471225738525;1.78220796585083;111.881467026;295993;599948;7947;15;295978;27589.0;27589.0;1
"./instances/okp4";5;33;61;100.0;0.11328816413879395;2.01849102973938;2.156661033630371;224.659530917;353291;715664;9049;33;353258;32893.0;32893.0;1
"./instances/okp5";5;29;97;100.0;0.13384199142456055;2.6979329586029053;2.855117082595825;316.571419547;481549;972633;9506;29;481520;27923.0;27923.0;1
"./instances/CU1";5;25;82;5.0;0.0993649959564209;1.5920841693878174;1.7178308963775635;81.620470432;274623;556971;7700;25;274598;12330.0;12330.0;1
"./instances/STS4";5;20;50;7.071428571428571;0.10816478729248047;2.3135550022125244;2.448654890060425;139.078301073;399077;805398;7224;20;399057;9700.0;9700.0;1
"./instances/STS4s";5;20;50;7.071428571428571;0.10850811004638672;2.2687230110168457;2.400789976119995;125.314765199;399077;805398;7224;20;399057;9770.0;9770.0;1
"./instances/gcut9";5;10;10;3.4246575342465753;0.16234493255615234;2.0731019973754883;2.2600319385528564;32.756906892;312476;661104;36152;10;312466;919476.0;919476.0;1
"./instances/okp1";6;15;50;100.0;0.12066006660461426;1.698728084564209;1.8622941970825195;110.776135905;295993;599948;7947;15;295978;27589.0;27589.0;1
"./instances/okp4";6;33;61;100.0;0.10828995704650879;2.1171610355377197;2.248793840408325;240.968660498;353291;715664;9049;33;353258;32893.0;32893.0;1
"./instances/okp5";6;29;97;100.0;0.14112114906311035;2.8104209899902344;2.977145195007324;311.404925624;481549;972633;9506;29;481520;27923.0;27923.0;1
"./instances/CU1";6;25;82;5.0;0.09784197807312012;1.6352620124816895;1.758039951324463;77.485599292;274623;556971;7700;25;274598;12330.0;12330.0;1
"./instances/STS4";6;20;50;7.071428571428571;0.10457682609558105;2.373075008392334;2.504286050796509;138.107226926;399077;805398;7224;20;399057;9700.0;9700.0;1
"./instances/STS4s";6;20;50;7.071428571428571;0.1052999496459961;2.340792179107666;2.47189998626709;126.860041774;399077;805398;7224;20;399057;9770.0;9770.0;1
"./instances/gcut9";6;10;10;3.4246575342465753;0.16179108619689941;2.0933010578155518;2.280557155609131;32.178650069;312476;661104;36152;10;312466;919476.0;919476.0;1
"./instances/okp1";7;15;50;100.0;0.11914896965026855;1.6173219680786133;1.7779669761657715;112.360220491;295993;599948;7947;15;295978;27589.0;27589.0;1
"./instances/okp4";7;33;61;100.0;0.11467194557189941;2.015259027481079;2.1513688564300537;227.763145171;353291;715664;9049;33;353258;32893.0;32893.0;1
"./instances/okp5";7;29;97;100.0;0.1345679759979248;2.680055856704712;2.8389058113098145;307.499780417;481549;972633;9506;29;481520;27923.0;27923.0;1
"./instances/CU1";7;25;82;5.0;0.09804487228393555;1.5663847923278809;1.6891779899597168;80.416739568;274623;556971;7700;25;274598;12330.0;12330.0;1
"./instances/STS4";7;20;50;7.071428571428571;0.10617518424987793;2.2871341705322266;2.4184281826019287;139.406973856;399077;805398;7224;20;399057;9700.0;9700.0;1
"./instances/STS4s";7;20;50;7.071428571428571;0.10735321044921875;2.244966983795166;2.3758318424224854;132.063982546;399077;805398;7224;20;399057;9770.0;9770.0;1
"./instances/gcut9";7;10;10;3.4246575342465753;0.16231799125671387;1.9976890087127686;2.1834371089935303;32.424866478;312476;661104;36152;10;312466;919476.0;919476.0;1
"./instances/okp1";8;15;50;100.0;0.11777186393737793;1.6396358013153076;1.7988331317901611;112.766243532;295993;599948;7947;15;295978;27589.0;27589.0;1
"./instances/okp4";8;33;61;100.0;0.11072206497192383;2.053046941757202;2.1864330768585205;236.537813577;353291;715664;9049;33;353258;32893.0;32893.0;1
"./instances/okp5";8;29;97;100.0;0.1334819793701172;2.699554920196533;2.8563709259033203;307.733757456;481549;972633;9506;29;481520;27923.0;27923.0;1
"./instances/CU1";8;25;82;5.0;0.09773707389831543;1.5803489685058594;1.703298807144165;78.347688682;274623;556971;7700;25;274598;12330.0;12330.0;1
"./instances/STS4";8;20;50;7.071428571428571;0.10558199882507324;2.2372989654541016;2.3680779933929443;145.905620567;399077;805398;7224;20;399057;9700.0;9700.0;1
"./instances/STS4s";8;20;50;7.071428571428571;0.10707402229309082;2.258612871170044;2.38997483253479;127.219772002;399077;805398;7224;20;399057;9770.0;9770.0;1
"./instances/gcut9";8;10;10;3.4246575342465753;0.16338706016540527;2.026804208755493;2.214003086090088;32.047903076;312476;661104;36152;10;312466;919476.0;919476.0;1
"./instances/okp1";9;15;50;100.0;0.11723589897155762;1.6128740310668945;1.7710020542144775;114.54485206;295993;599948;7947;15;295978;27589.0;27589.0;1
"./instances/okp4";9;33;61;100.0;0.11001205444335938;1.991858959197998;2.1252219676971436;241.833781375;353291;715664;9049;33;353258;32893.0;32893.0;1
"./instances/okp5";9;29;97;100.0;0.1334390640258789;2.675321102142334;2.8355510234832764;311.689040904;481549;972633;9506;29;481520;27923.0;27923.0;1
"./instances/CU1";9;25;82;5.0;0.09499192237854004;1.5742900371551514;1.6956510543823242;81.003070216;274623;556971;7700;25;274598;12330.0;12330.0;1
"./instances/STS4";9;20;50;7.071428571428571;0.10741996765136719;2.2513909339904785;2.3820950984954834;139.34370431;399077;805398;7224;20;399057;9700.0;9700.0;1
"./instances/STS4s";9;20;50;7.071428571428571;0.10945796966552734;2.2563960552215576;2.391295909881592;128.846584475;399077;805398;7224;20;399057;9770.0;9770.0;1
"./instances/gcut9";9;10;10;3.4246575342465753;0.1663661003112793;2.023710012435913;2.2124550342559814;31.01923463;312476;661104;36152;10;312466;919476.0;919476.0;1
