instance_name;pricing_method;disabled_redundant_cut;disabled_cut_position;qt_pevars_after_preprocess;qt_cmvars_after_preprocess;qt_plates_after_preprocess;qt_pevars_restricted;qt_cmvars_restricted;qt_plates_restricted;qt_pevars_priced_restricted;qt_cmvars_priced_restricted;qt_plates_priced_restricted;qt_pevars_before_iterated;qt_cmvars_before_iterated;qt_plates_before_iterated;qt_pevars_after_iterated;qt_cmvars_after_iterated;qt_plates_after_iterated;qt_pevars_after_final;qt_cmvars_after_final;qt_plates_after_final;qt_pevars_after_pricing;qt_cmvars_after_pricing;qt_plates_after_pricing;qt_pevars_after_purge;qt_cmvars_after_purge;qt_plates_after_purge;build_stop_reason;had_timeout;finished;datafile
../instances/okp4;none;true;true;33;287740;9049;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;33;287740;9049;33;287740;9049;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_KqPsgd
../instances/A1;none;false;false;20;38730;2040;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;38730;2040;20;38730;2040;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_KrYogD
../instances/Hchl6s;none;false;true;22;4650487;44593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;22;4650487;44593;22;4650487;44593;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_LANVWi
../instances/gcut4;none;false;false;50;2010322;35176;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;50;2010322;35176;50;2010322;35176;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_LRWe9M
../instances/2s;furini;false;false;10;48855;2017;10;8981;1019;10;8889;1019;10;20177;2017;10;20989;2017;10;8838;2017;10;8838;2017;10;1289;390;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_LTd7HF
../instances/CU1;none;true;true;25;335390;7700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;25;335390;7700;25;335390;7700;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_Ljd8ob
../instances/okp2;none;false;true;30;289791;9506;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;289791;9506;30;289791;9506;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_LpHXkN
../instances/CW2;none;false;true;35;832471;14664;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;832471;14664;35;832471;14664;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_MJUuIR
../instances/OF2;furini;false;false;10;31632;2110;10;5828;921;10;4949;921;10;17745;2110;10;17910;2110;10;9040;2110;10;9040;2110;10;2788;741;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_ML8tEJ
../instances/cgcut3;furini;false;false;20;32395;1860;20;10237;1065;20;9690;1065;20;23329;1860;20;23494;1860;20;11405;1860;20;11405;1860;20;7622;1263;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_MSZDzH
../instances/gcut1;none;true;false;10;2897;515;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;2897;515;10;2897;515;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_MnSwXi
../instances/A2;none;true;true;20;61027;2276;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;61027;2276;20;61027;2276;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_NIQNt7
../instances/OF2;none;false;false;10;31632;2110;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;31632;2110;10;31632;2110;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_NKE1Va
../instances/A1;none;true;true;20;45313;2040;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;45313;2040;20;45313;2040;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_NYPgpn
../instances/gcut6;none;false;true;20;1523968;74797;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;1523968;74797;20;1523968;74797;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_NYeuzX
../instances/W;none;true;false;20;33331;1860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;33331;1860;20;33331;1860;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_NkEq9e
../instances/Hchl8s;furini;false;false;10;13149;896;10;6501;847;10;6501;847;10;7023;896;10;7023;896;10;13149;896;10;13149;896;10;13149;896;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_NuaXTo
../instances/okp4;none;false;false;33;271535;9049;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;33;271535;9049;33;271535;9049;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_NxewHq
../instances/gcut7;none;true;false;30;2875229;100545;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;2875229;100545;30;2875229;100545;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_O2zBbr
../instances/gcut1;furini;false;false;10;2864;515;10;2864;515;10;2217;515;10;2864;515;10;2864;515;10;1626;515;10;1626;515;10;725;275;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_O42850
../instances/gcut6;furini;false;false;20;998392;73814;20;21454;3194;20;12960;3194;20;946922;73814;20;948206;73814;20;242764;73814;20;242764;73814;19;14331;4349;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_OBNSsA
../instances/gcut2;none;false;true;20;972569;28793;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;972569;28793;20;972569;28793;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_ODTMdM
../instances/gcut11;furini;false;false;30;18863246;400070;30;174575;15991;30;119564;15991;30;10877010;400070;30;11190083;400070;30;5401719;400070;30;5401719;400070;30;1735844;124273;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_OxCA4p
../instances/OF1;none;true;false;10;34812;2098;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;34812;2098;10;34812;2098;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_PCiFaq
../instances/gcut5;none;false;false;10;171502;24470;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;171502;24470;10;171502;24470;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_PPpkkA
../instances/gcut8;furini;false;false;50;9762668;136524;50;387859;21228;50;68313;21228;50;5869073;136524;50;5949821;136524;50;676029;136524;50;676029;136524;45;31128;7798;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_Pr2QWj
../instances/3s;furini;false;false;20;32395;1860;20;10237;1065;20;6001;1065;20;23329;1860;20;23521;1860;-1;-1;-1;-1;-1;-1;-1;-1;-1;FOUND_OPTIMUM;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_Q5iQ9d
../instances/CHL2;none;false;true;10;56303;2348;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;56303;2348;10;56303;2348;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_QguLEd
../instances/wang20;none;false;false;20;32247;1860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;32247;1860;20;32247;1860;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_Qr2wG7
../instances/CHL1s;none;true;false;30;521599;10402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;521599;10402;30;521599;10402;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_QyZ5pb
../instances/A4;none;false;true;20;178749;4860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;178749;4860;20;178749;4860;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_R9ZmFo
../instances/2;none;false;true;10;51585;2017;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;51585;2017;10;51585;2017;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_Rh19hF
../instances/W;furini;false;false;20;32247;1860;20;10255;1065;20;4192;1065;20;23837;1860;20;24121;1860;-1;-1;-1;-1;-1;-1;-1;-1;-1;FOUND_OPTIMUM;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_S9Gg4l
../instances/CHL5;none;false;true;10;2846;345;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;2846;345;10;2846;345;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_SAv34M
../instances/CHL2;none;false;false;10;48113;2348;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;48113;2348;10;48113;2348;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_SDkB56
../instances/A2;none;false;true;20;58158;2276;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;58158;2276;20;58158;2276;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_SL1c9n
../instances/Hchl3s;none;true;true;10;526393;9670;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;526393;9670;10;526393;9670;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_SSJOMf
../instances/okp5;none;false;false;29;358577;9506;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;29;358577;9506;29;358577;9506;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_TH9q9h
../instances/A2;furini;false;false;20;47287;2276;20;13475;1061;20;13365;1061;20;36772;2276;20;36834;2276;20;23036;2276;20;23036;2276;20;20582;2125;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_TWxQOK
../instances/A1;none;false;true;20;44305;2040;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;44305;2040;20;44305;2040;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_TdwfQ7
../instances/A1s;none;true;true;20;45313;2040;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;45313;2040;20;45313;2040;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_Toq1F2
../instances/Hchl2;none;true;false;35;773150;12594;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;773150;12594;35;773150;12594;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_U4LyY0
../instances/CU1;furini;false;false;25;261418;7700;25;31549;2365;25;8839;2365;25;152050;7700;25;153902;7700;-1;-1;-1;-1;-1;-1;-1;-1;-1;FOUND_OPTIMUM;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_U5V6u0
../instances/CW1;none;true;false;25;353959;8407;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;25;353959;8407;25;353959;8407;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_U98v47
../instances/2s;none;false;false;10;48855;2017;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;48855;2017;10;48855;2017;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_UjIXcg
../instances/2s;none;false;true;10;51585;2017;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;51585;2017;10;51585;2017;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_UpIDhy
../instances/okp2;none;false;false;30;262102;9506;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;262102;9506;30;262102;9506;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_VGrqc4
../instances/CHL1s;furini;false;false;30;519161;10402;30;138424;6556;30;129613;6556;30;250081;10402;30;251928;10402;30;115291;10402;30;115291;10402;30;82502;7506;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_Vqp4U6
../instances/A5;none;true;true;20;494435;10402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;494435;10402;20;494435;10402;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_Vs0zET
../instances/gcut7;none;false;false;30;2464583;100545;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;2464583;100545;30;2464583;100545;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_W03jTK
../instances/STS4;none;false;true;20;348367;7224;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;348367;7224;20;348367;7224;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_W0NKh1
../instances/Hchl6s;none;true;true;22;4730207;44593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;22;4730207;44593;22;4730207;44593;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_W592ti
../instances/CHL7;none;true;true;35;831849;12594;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;831849;12594;35;831849;12594;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_W5Le5s
../instances/CW2;furini;false;false;35;697017;14664;35;79602;4653;35;78293;4653;35;391588;14664;35;394532;14664;35;269496;14664;35;269496;14664;34;238402;13492;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_WMRHO5
../instances/gcut9;none;true;true;10;474350;38936;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;474350;38936;10;474350;38936;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_WwlTu1
../instances/cgcut2;furini;false;false;10;48855;2017;10;8981;1019;10;8876;1019;10;20177;2017;10;20606;2017;10;5462;2017;10;5462;2017;10;314;191;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_WwzG82
../instances/CHL2s;furini;false;false;10;48113;2348;10;9137;1060;10;7554;1060;10;24829;2348;10;25235;2348;10;18222;2348;10;18222;2348;10;15326;2034;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_XBju9m
../instances/A5;none;false;false;20;469398;10402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;469398;10402;20;469398;10402;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_XWHIib
../instances/STS4;none;true;true;20;352570;7224;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;352570;7224;20;352570;7224;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_XhXKxI
../instances/Hchl9;none;true;false;35;119543;3666;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;119543;3666;35;119543;3666;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_XkkbmP
../instances/Hchl2;none;true;true;35;828526;12594;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;828526;12594;35;828526;12594;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_Y56brf
../instances/CHL5;furini;false;false;10;2498;345;10;1578;325;10;1535;325;10;1704;345;10;1716;345;10;1086;345;10;1086;345;10;715;235;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_Y8A5Wo
../instances/okp5;none;true;true;29;368500;9506;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;29;368500;9506;29;368500;9506;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_YLBQzF
../instances/wang20;none;true;true;20;38465;1860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;38465;1860;20;38465;1860;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_YYUfFy
../instances/gcut9;furini;false;false;10;310704;36152;10;6219;833;10;3376;833;10;306063;36152;10;306071;36152;10;146530;36152;10;146530;36152;10;12379;3219;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_ZAuRB2
../instances/Hchl2;none;false;true;35;819964;12594;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;819964;12594;35;819964;12594;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_ZoYI4C
../instances/gcut6;none;true;false;20;1044390;73814;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;1044390;73814;20;1044390;73814;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_a3Knzx
../instances/gcut10;none;true;false;20;21168;2537;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;21168;2537;20;21168;2537;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_a9Teic
../instances/okp5;furini;false;false;29;358577;9506;29;142410;9206;29;142325;9206;29;150413;9506;29;156877;9506;29;47667;9506;29;47667;9506;14;2360;745;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_aNPGZn
../instances/gcut6;none;true;true;20;1717090;74797;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;1717090;74797;20;1717090;74797;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_aVVikl
../instances/gcut12;none;true;false;50;38308429;489428;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;50;38308429;489428;50;38308429;489428;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_ajJim1
../instances/CU2;none;false;false;35;716679;16068;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;716679;16068;35;716679;16068;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_b04HL9
../instances/cgcut2;none;false;true;10;51585;2017;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;51585;2017;10;51585;2017;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_bZ0vtf
../instances/Hchl4s;none;false;true;10;521524;9670;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;521524;9670;10;521524;9670;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_bjxLTV
../instances/cgcut1;none;false;true;7;789;140;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7;789;140;7;789;140;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_bnW9qO
../instances/CHL5;none;true;true;10;2848;345;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;2848;345;10;2848;345;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_cHbXzY
../instances/A2s;furini;false;false;20;47287;2276;20;13475;1061;20;5927;1061;20;36772;2276;20;36937;2276;20;6773;2276;20;6773;2276;17;821;327;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_cLFkiK
../instances/CW2;none;true;true;35;884254;14664;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;884254;14664;35;884254;14664;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_cZURNw
../instances/CHL6;none;false;true;30;812493;13170;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;812493;13170;30;812493;13170;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_ccdonB
../instances/HH;none;false;false;5;135620;5486;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;135620;5486;5;135620;5486;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_cgmYyj
../instances/2;none;true;true;10;52580;2017;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;52580;2017;10;52580;2017;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_cjUsnX
../instances/okp1;furini;false;false;15;250956;7947;15;77462;7926;15;71903;7926;15;77807;7947;15;82666;7947;15;92481;7947;15;92481;7947;14;29860;2800;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_d8fOPz
../instances/OF2;none;true;true;10;37251;2110;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;37251;2110;10;37251;2110;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_dAYZcH
../instances/CW1;none;false;true;25;392155;8407;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;25;392155;8407;25;392155;8407;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_dNaFDX
../instances/STS2;none;true;true;30;118006;3383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;118006;3383;30;118006;3383;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_dkiQkT
../instances/okp3;furini;false;false;30;223702;8356;30;104323;7870;-1;104323;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;NOT_REACHED;true;false;./experiments_outputs/2020-07-06T19:05:19/jl_dn3x2k
../instances/Hchl9;none;true;true;35;130703;3666;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;130703;3666;35;130703;3666;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_dps4Vw
../instances/gcut3;none;true;false;30;1312786;32681;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;1312786;32681;30;1312786;32681;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_e5Wbp9
../instances/STS2;none;true;false;30;106707;3383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;106707;3383;30;106707;3383;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_eDEYqb
../instances/CU2;none;true;false;35;750644;16068;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;750644;16068;35;750644;16068;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_eI5Yob
../instances/gcut3;none;false;false;30;1107065;32681;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;1107065;32681;30;1107065;32681;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_eJzbkL
../instances/A2s;none;false;true;20;58158;2276;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;58158;2276;20;58158;2276;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_eN7Bpg
../instances/STS2s;none;false;true;30;116893;3383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;116893;3383;30;116893;3383;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_ei43yd
../instances/A5;none;true;false;20;472838;10402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;472838;10402;20;472838;10402;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_fgAhh2
../instances/A1;furini;false;false;20;38730;2040;20;9683;984;20;9399;984;20;28339;2040;20;28464;2040;20;5224;2040;20;5224;2040;10;366;188;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_gYoNe7
../instances/gcut8;none;false;false;50;9762668;136524;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;50;9762668;136524;50;9762668;136524;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_gaEDD3
../instances/OF2;none;true;false;10;32336;2110;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;32336;2110;10;32336;2110;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_gpDb4j
../instances/wang20;none;true;false;20;33331;1860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;33331;1860;20;33331;1860;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_hFTCTA
../instances/A4;none;true;true;20;179739;4860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;179739;4860;20;179739;4860;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_hjRUS0
../instances/okp4;none;false;true;33;287601;9049;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;33;287601;9049;33;287601;9049;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_i0tWGm
../instances/gcut1;none;false;false;10;2864;515;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;2864;515;10;2864;515;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_i7j24O
../instances/gcut7;none;false;true;30;3846460;100800;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;3846460;100800;30;3846460;100800;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_i9KqF3
../instances/CW1;none;false;false;25;338989;8407;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;25;338989;8407;25;338989;8407;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_iE77JI
../instances/okp4;none;true;false;33;271671;9049;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;33;271671;9049;33;271671;9049;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_iS4Fmz
../instances/A3;none;false;false;20;115152;3752;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;115152;3752;20;115152;3752;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_iYuhHy
../instances/Hchl6s;none;true;false;22;4273430;44593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;22;4273430;44593;22;4273430;44593;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_ih5SPo
